City,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Rating color,Rating text
Noida,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
Tampa Bay,10,Dollar($),No,No,No,No,1,Dark Green,Excellent
New Delhi,300,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Gurgaon,350,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Gurgaon,750,Indian Rupees(Rs.),No,Yes,Yes,No,2,Orange,Average
Macon,25,Dollar($),No,No,No,No,2,Dark Green,Excellent
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Jaipur,750,Indian Rupees(Rs.),No,Yes,No,No,2,Dark Green,Excellent
New Delhi,1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,Orange,Average
Guwahati,700,Indian Rupees(Rs.),No,No,No,No,2,Green,Very Good
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Chandigarh,450,Indian Rupees(Rs.),No,Yes,No,No,1,Green,Very Good
Gurgaon,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,1000,Indian Rupees(Rs.),No,Yes,No,No,3,Yellow,Good
New Delhi,900,Indian Rupees(Rs.),Yes,No,No,No,2,Orange,Average
Vadodara,600,Indian Rupees(Rs.),No,No,No,No,2,Green,Very Good
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
Noida,650,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
Dehradun,600,Indian Rupees(Rs.),No,No,No,No,3,Green,Very Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Noida,600,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,700,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,550,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,800,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Paynesville,120,Dollar($),No,No,No,No,4,Orange,Average
New Delhi,1000,Indian Rupees(Rs.),Yes,No,No,No,3,Yellow,Good
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,400,Indian Rupees(Rs.),No,Yes,No,No,1,Yellow,Good
Waterloo,40,Dollar($),No,No,No,No,3,Yellow,Good
Nashik,600,Indian Rupees(Rs.),No,No,No,No,3,Yellow,Good
Noida,600,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
Noida,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Noida,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Noida,950,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,800,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Birmingham,120,Pounds(��),No,No,No,No,4,Dark Green,Excellent
Kanpur,0,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,2100,Indian Rupees(Rs.),Yes,No,No,No,4,Green,Very Good
New Delhi,300,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Gurgaon,400,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Faridabad,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Noida,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,700,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Faridabad,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Noida,300,Indian Rupees(Rs.),No,Yes,No,No,1,White,Not rated
Gurgaon,600,Indian Rupees(Rs.),No,Yes,No,No,2,Green,Very Good
Athens,10,Dollar($),No,No,No,No,1,Green,Very Good
Sioux City,10,Dollar($),No,No,No,No,1,Yellow,Good
Ahmedabad,1200,Indian Rupees(Rs.),No,No,No,No,3,Green,Very Good
New Delhi,2500,Indian Rupees(Rs.),Yes,No,No,No,4,Yellow,Good
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,4000,Indian Rupees(Rs.),No,No,No,No,4,Dark Green,Excellent
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
London,100,Pounds(��),No,No,No,No,4,Dark Green,Excellent
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,800,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,450,Indian Rupees(Rs.),No,Yes,No,No,1,Yellow,Good
Savannah,40,Dollar($),No,No,No,No,3,Dark Green,Excellent
Gurgaon,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,350,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Noida,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Gurgaon,3000,Indian Rupees(Rs.),Yes,No,No,No,4,Green,Very Good
Tangerang,300000,Indonesian Rupiah(IDR),No,No,No,No,3,Yellow,Good
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Gurgaon,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Gurgaon,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Gurgaon,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,400,Indian Rupees(Rs.),No,Yes,No,No,1,Yellow,Good
New Delhi,1000,Indian Rupees(Rs.),Yes,No,No,No,3,Green,Very Good
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Allahabad,800,Indian Rupees(Rs.),No,No,No,No,3,Orange,Average
Noida,200,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
New Delhi,2500,Indian Rupees(Rs.),Yes,No,No,No,4,Green,Very Good
New Delhi,800,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,700,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Dubuque,40,Dollar($),No,No,No,No,3,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,800,Indian Rupees(Rs.),Yes,No,No,No,2,White,Not rated
New Delhi,900,Indian Rupees(Rs.),Yes,No,No,No,2,Orange,Average
New Delhi,1600,Indian Rupees(Rs.),Yes,No,No,No,3,Green,Very Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Noida,400,Indian Rupees(Rs.),No,Yes,No,No,1,Yellow,Good
New Delhi,1600,Indian Rupees(Rs.),Yes,Yes,No,No,3,Green,Very Good
Faridabad,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Abu Dhabi,100,Emirati Diram(AED),No,No,No,No,3,Green,Very Good
Gurgaon,3000,Indian Rupees(Rs.),Yes,No,No,No,4,Yellow,Good
Noida,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Noida,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,700,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,800,Indian Rupees(Rs.),No,Yes,No,No,2,Green,Very Good
Gurgaon,700,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Abu Dhabi,70,Emirati Diram(AED),No,Yes,No,No,2,Green,Very Good
Rio de Janeiro,300,Brazilian Real(R$),No,No,No,No,4,Dark Green,Excellent
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Green,Very Good
Chandigarh,850,Indian Rupees(Rs.),No,Yes,Yes,No,2,Yellow,Good
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Bandung,150000,Indonesian Rupiah(IDR),No,No,No,No,3,Green,Very Good
New Delhi,1500,Indian Rupees(Rs.),Yes,No,No,No,3,White,Not rated
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Green,Very Good
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,5000,Indian Rupees(Rs.),Yes,No,No,No,4,Yellow,Good
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
Noida,350,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,900,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
Gurgaon,700,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
Macon,25,Dollar($),No,No,No,No,2,Yellow,Good
Noida,650,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,800,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
Auckland,90,NewZealand($),No,No,No,No,4,Green,Very Good
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Singapore,30,Dollar($),No,No,No,No,3,Orange,Average
Cedar Rapids/Iowa City,25,Dollar($),No,No,No,No,2,Dark Green,Excellent
New Delhi,3300,Indian Rupees(Rs.),Yes,No,No,No,4,Green,Very Good
Noida,3200,Indian Rupees(Rs.),Yes,No,No,No,4,Yellow,Good
New Delhi,1200,Indian Rupees(Rs.),Yes,No,No,No,3,Orange,Average
New Delhi,1550,Indian Rupees(Rs.),Yes,No,No,No,3,Yellow,Good
Rest of Hawaii,10,Dollar($),No,No,No,No,1,Dark Green,Excellent
Jaipur,2000,Indian Rupees(Rs.),No,Yes,No,No,4,Dark Green,Excellent
Waterloo,25,Dollar($),No,No,No,No,2,Yellow,Good
Gurgaon,350,Indian Rupees(Rs.),No,Yes,No,No,1,Red,Poor
Gurgaon,550,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,1000,Indian Rupees(Rs.),No,No,No,No,3,Orange,Average
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
